"","LENGTH","AGE","INDWT"
"42848","38",NA,".39"
"42849","47",NA,".8"
"42850","54",NA,"1.47"
"42851","36",NA,".443"
"42852","37",NA,".438"
"42853","42",NA,".678"
"42854","43",NA,".627"
"42855","45",NA,".812"
"42856","46",NA,".874"
"42857","48",NA,".898"
"42858","49",NA,".981"
"42859","50",NA,"1.406"
"42860","51",NA,"1.114"
"42861","52",NA,"1.29"
"42862","54",NA,"1.17"
"42863","55",NA,"1.442"
"42864","56",NA,"1.628"
"42865","64",NA,"2.278"
"42866","64",NA,"2.36"
"42867","65",NA,"2.36"
"42868","69",NA,"3.1"
"42869","48","3",NA
"42870","64","4",NA
"42871","73","5",NA
"42872","78","5",NA
"42873","70","5",NA
"42874","76","6",NA
"42875","34","2",NA
"42876","46","3",NA
"42877","66","5",NA
"42878","70","5",NA
"42879","61","4",NA
"42880","70","5",NA
"42881","66","5",NA
"42882","34","2",NA
"42883","75","6",NA
"42884","45","3",NA
"42885","52","4",NA
"42886","45","3",NA
"42887","48","4",NA
"42888","37","3",NA
"42889","29","2",NA
"42890","28","2",NA
"42891","40","3",NA
"42892","40","3",NA
"42893","46","3",NA
"42894","37","3",NA
"42895","47","3",NA
"42896","36","3",NA
"42897","41","3",NA
"42898","40","3",NA
"42899","17","1",NA
"42900","34","3",NA
"42901","24","2",NA
"42902","34","2",NA
"42903","31","2",NA
"42904","54","3",NA
"42905","31","2",NA
"42906","29","2",NA
"42907","38","2",NA
"42908","45","2",NA
"42909","48","3",NA
"42910","32","2",".223"
"42911","65","4","2.24"
"42912","35","2",".358"
"42913","65","5","2.95"
"42914","40",NA,".46"
"42915","47",NA,".71"
"42916","48",NA,".79"
"42917","49",NA,".83"
"42918","42",NA,".56"
"42919","43",NA,".62"
"42920","46",NA,".72"
"42921","50",NA,"1.01"
"42922","55",NA,"1.33"
"42923","56",NA,"1.49"
"42924","46",NA,".666"
"42925","50",NA,".993"
"42926","67","4",NA
"42927","75","5",NA
"42928","47","3",NA
"42929","33","2",NA
"42930","48","3",NA
"42931","59","3",NA
"42932","52","3",NA
"42933","42","2",NA
"42934","43","3",NA
"42935","52","3",NA
"42936","42","3",NA
"42937","47","3",NA
"42938","39","2",NA
"42939","49","3",NA
"42940","34","2",NA
"42941","52","3",NA
"42942","53","3",NA
"42943","50","3",NA
"42944","29","1",NA
"42945","56","3",NA
"42946","68","4",NA
"42947","49","3",NA
"42948","55","3",NA
"42949","67","4",NA
"42950","45","3",NA
"42951","41","2",NA
"42952","59","4",NA
"42953","55","3",NA
"42954","44","3",NA
"42955","56","4",NA
"42956","68","4",NA
"42957","44","3",NA
"42958","46","3",NA
"42959","71","5",NA
"42960","70","5",NA
"42961","40","3",NA
"42962","65","5",NA
"42963","70","5",NA
"42964","41","3",NA
"42965","38","3",NA
"42966","39","3",NA
"42967","30","2",NA
"42968","37","3",NA
"42969","27","2",NA
"42970","27","2",NA
"42971","39","3",NA
"42972","29","2",NA
"42973","29","2",NA
"42974","38","3",NA
"42975","28","2",NA
"42976","27","2",NA
"42977","54","4",NA
"42978","33","2",NA
"42979","30","2",NA
"42980","33","2",NA
"42981","57","4",NA
"42982","42","3",NA
"42983","39","3",NA
"42984","69","6",NA
"42985","36","3",NA
"42986","31","2",NA
"42987","37","3",NA
"42988","30","2",NA
"42989","31","2",NA
"42990","29","3",NA
"42991","32","2",NA
"42992","79","5",NA
"42993","54","3",NA
"42994","54","3",NA
"42995","44","3",NA
"42996","53","3",NA
"42997","65","4",NA
"42998","42","3",NA
"42999","40","3",NA
"43000","63","4",NA
"43001","56","3",NA
"43002","52","4",NA
"43003","35","2",NA
"43004","22","1",NA
"43005","37","2",NA
"43006","61","4",NA
"43007","72","6",NA
"43008","54","4",NA
"43009","48","3",NA
"43010","44","3",NA
"43011","26","1",NA
"43012","78","6",NA
"43013","40","2",NA
"43014","43","2",NA
"43015","43","3",NA
"43016","40","2",NA
"43017","43","3",NA
"43018","76","6",NA
"43019","59","4",NA
"43020","75","5",NA
"43021","45","3",NA
"43022","26","2",NA
"43023","39","3",NA
"43024","63","5",NA
"43025","56","4",NA
"43026","40","3",NA
"43027","22","1",NA
"43028","44","3",".636"
"43029","48","3",".97"
"43030","39","2",".414"
"43031","61","4","1.634"
"43032","110","12","12.38"
"43033","44","3",".658"
"43034","44","3",".681"
"43035","53","3","1.586"
"43036","51","3",".97"
"43037","73","6","3.022"
"43038","44","2",".544"
"43039","37","2",".358"
"43040","44","2",".638"
"43041","19","0",".036"
"43042","22","1",".059"
"43043","28","1",".131"
"43044","35","2",".308"
"43045","41","2",".622"
"43046","32","2",NA
"43047","30","2",NA
"43048","31","2",NA
"43049","46","3",NA
"43050","20","1",NA
"43051","31","2",NA
"43052","42","3",NA
"43053","41","3",NA
"43054","11","1",NA
"43055","18","0",NA
"43056","17","0",NA
"43057","19","1",NA
"43058","31","2",NA
"43059","32","2",NA
"43060","29","2",NA
"43061","37","3",NA
"43062","22","2",NA
"43063","41","3",NA
"43064","51","3",NA
"43065","35","2",NA
"43066","37","3",NA
"43067","58","4",NA
"43068","37","3",NA
"43069","35","3",NA
"43070","39","3",NA
"43071","64","5",NA
"43072","50","4",NA
"43073","70","5",NA
"43074","49","3",NA
"43075","36","3",NA
"43076","44","3",NA
"43077","52","4",NA
"43078","45","3",NA
"43079","37","3",NA
"43080","44","3",NA
"43081","44","3",NA
"43082","44","3",NA
"43083","33","2",NA
"43084","52","4",NA
"43085","71","5",NA
"43086","41","3",NA
"43087","32","2",NA
"43088","55","4",NA
"43089","31","2",NA
"43090","38","3",NA
"43091","32","3",NA
"43092","29","1",NA
"43093","31","1",NA
"43094","28","1",NA
"43095","35","2",NA
"43096","38","2",NA
"43097","44","3",NA
"43098","51","4",NA
"43099","38","2",NA
"43100","49","3",NA
"43101","41","3",NA
"43102","17","1",NA
"43103","30","2",NA
"43104","47","4",NA
"43105","37","2",NA
"43106","50","4",NA
"43107","34","2",NA
"43108","30","2",NA
"43109","45","2",NA
"43110","44","3",NA
"43111","42","2",NA
"43112","26","1",NA
"43113","24","1",NA
"43114","24","1",NA
"43115","24","1",NA
"43116","27","1",NA
"43117","29","1",NA
"43118","30","1",NA
"43119","20","1",NA
"43120","26","1",NA
"43121","26","1",NA
"43122","51","3",NA
"43123","28","1",NA
"43124","27","1",NA
"43125","41","2",NA
"43126","56","3",NA
"43127","59","3",NA
"43128","35","2",NA
"43129","36","2",NA
"43130","42","2",NA
"43131","62","4",NA
"43132","39","2",NA
"43133","34","2",NA
"43134","45","3",NA
"43135","52","3",NA
"43136","33","2",NA
"43137","50","3",NA
"43138","50","3",NA
"43139","34","1",NA
"43140","28","2",NA
"43141","25","2",NA
"43142","26","2",NA
"43143","27","2",NA
"43144","30","2",NA
"43145","26","2",NA
"43146","25","2",NA
"43147","31","2",NA
"43148","65","5",NA
"43149","42","3",NA
"43150","64","5",NA
"43151","67","5",NA
"43152","69","6",NA
"43153","68","5",NA
"43154","68","5",NA
"43155","55","4",NA
"43156","61","5",NA
"43157","66","5",NA
"43158","69","5",NA
"43159","24","2",NA
"43160","44","3",NA
"43161","58","5",NA
"43162","52","4",NA
"43163","58","4",NA
"43164","60","4",NA
"43165","34",NA,".268"
"43166","42",NA,".557"
"43167","49",NA,".92"
"43168","53",NA,"1.382"
"43169","58",NA,"1.78"
"43170","58",NA,"1.59"
"43171","58",NA,"1.47"
"43172","45",NA,".79"
"43173","64",NA,"2.93"
"43174","43",NA,".553"
"43175","41",NA,".486"
"43176","47",NA,".898"
"43177","44",NA,".753"
"43178","48",NA,".803"
"43179","53",NA,"1.25"
"43180","59",NA,"1.822"
"43181","104",NA,"9.98"
"43182","51","3",NA
"43183","58","3",NA
"43184","51","3",NA
"43185","57","3",NA
"43186","69","4",NA
"43187","46","3",NA
"43188","55","3",NA
"43189","61","4",NA
"43190","52","3",NA
"43191","62","4",NA
"43192","50","3",NA
"43193","43","2",NA
"43194","51","3",NA
"43195","40","2",NA
"43196","49","3",NA
"43197","44","2",NA
"43198","34","2",NA
"43199","39","2",NA
"43200","35","2",NA
"43201","44","3",NA
"43202","41","2",NA
"43203","45","3",NA
"43204","36","2",NA
"43205","40","2",NA
"43206","41","2",NA
"43207","36","2",NA
"43208","41","2",NA
"43209","42","2",NA
"43210","41","2",NA
"43211","72","5",NA
"43212","42","3",NA
"43213","59","4",NA
"43214","43","2",NA
"43215","53","3",NA
"43216","30","2",NA
"43217","46","3",NA
"43218","57","3",NA
"43219","38","2",NA
"43220","32","2",NA
"43221","64","4",NA
"43222","47","3",NA
"43223","48","3",NA
"43224","39","2",NA
"43225","40","3",NA
"43226","39","2",NA
"43227","40","2",NA
"43228","38","2",NA
"43229","50","3",NA
"43230","50","3",NA
"43231","44","3",NA
"43232","50","3",NA
"43233","108","10",NA
"43234","70","5",NA
"43235","54","4",NA
"43236","38","2",NA
"43237","44","2",NA
"43238","47","3",NA
"43239","46","3",NA
"43240","49","4",NA
"43241","72","5",NA
"43242","50","3",NA
"43243","42","3",NA
"43244","50","3",NA
"43245","62","4",NA
"43246","43","3",NA
"43247","28","1",NA
"43248","35","2",NA
"43249","49","3",NA
"43250","52","3",NA
"43251","95","7",NA
"43252","66","4",NA
"43253","70","4",NA
"43254","52","3",NA
"43255","40","2",NA
"43256","63","4",NA
"43257","40","3",NA
"43258","48","3",NA
"43259","55","3",NA
"43260","84","7",NA
"43261","38","2",NA
"43262","40","3",NA
"43263","60","4",NA
"43264","32","2",NA
"43265","31","1",NA
"43266","41","2",NA
"43267","37","2",NA
"43268","40","2",NA
"43269","54","3",NA
"43270","39","2",NA
"43271","60","3",NA
"43272","39","2",NA
"43273","37","3",NA
"43274","40","3",NA
"43275","50","4",NA
"43276","37",NA,".363"
"43277","69",NA,"3.17"
"43278","48",NA,".71"
"43279","48",NA,".76"
"43280","46","3",NA
"43281","50","3",NA
"43282","87","7",NA
"43283","73","6",NA
"43284","67","5",NA
"43285","60","4",NA
"43286","60","4",NA
"43287","30","2",NA
"43288","30","2",NA
"43289","37","3",NA
"43290","39","3",NA
"43291","22",NA,".061"
"43292","37",NA,".344"
"43293","47","4",NA
"43294","39","3",NA
"43295","45","4",NA
"43296","31","2",NA
"43297","28","2",NA
"43298","63","5",NA
"43299","31","2",NA
"43300","37","3",NA
"43301","58","4",NA
"43302","54","4",NA
"43303","32","2",NA
"43304","66","5",NA
"43305","50","4",NA
"43306","59","4",NA
"43307","45","3",NA
"43308","41","3",NA
"43309","52","4",NA
"43310","27","2",NA
"43311","40","3",NA
"43312","30","2",NA
"43313","30","2",NA
"43314","59","4",NA
"43315","41","4",NA
"43316","34","2",NA
"43317","29","2",NA
"43318","27","2",NA
"43319","42","3",NA
"43320","37","3",NA
"43321","34","3",NA
"43322","47","4",NA
"43323","43","4",NA
"43324","41","4",NA
"43325","33","2",NA
"43326","41","3",NA
"43327","39","3",NA
"43328","31","2",NA
"43329","34","2",NA
"43330","34","2",NA
"43331","34","3",NA
"43332","43","3",NA
"43333","25","2",NA
"43334","29","2",NA
"43335","59","5",NA
"43336","46","3",NA
"43337","63","5",NA
"43338","33","3",NA
"43339","44","3",NA
"43340","31","2",NA
"43341","30","2",NA
"43342","44","3",NA
"43343","31","3",NA
"43344","48","4",NA
"43345","28","2",NA
"43346","42","3",NA
"43347","21","2",NA
"43348","25","1",NA
"43349","31","1",NA
"43350","38","2",NA
"43351","27","1",NA
"43352","28","1",NA
"43353","42","2",NA
"43354","26","1",NA
"43355","22","1",NA
"43356","35","2",NA
"43357","37","2",NA
"43358","21","1",NA
"43359","33","2",NA
"43360","40","3",NA
"43361","36","2",NA
"43362","60","4",NA
"43363","23","1",NA
"43364","20","0",NA
"43365","25","1",NA
"43366","20","1",NA
"43367","19","1",NA
"43368","44","3",NA
"43369","40","2",NA
"43370","77","4",NA
"43371","78","5",NA
"43372","53","3",NA
"43373","32","2",NA
"43374","72","5",NA
"43375","67","4",NA
"43376","43","2",NA
"43377","40","3",NA
"43378","29","1",NA
"43379","48","3",NA
"43380","47","3",NA
"43381","52","3",NA
"43382","49","3",NA
"43383","35","2",NA
"43384","59","3",NA
"43385","50","3",NA
"43386","62","4",NA
"43387","51","3",NA
"43388","40","2",NA
"43389","33","2",NA
"43390","35",NA,NA
"43391","35","2",NA
"43392","37","2",NA
"43393","47","3",NA
"43394","38","2",NA
"43395","36",NA,".42"
"43396","45",NA,".96"
"43397","47",NA,".921"
"43398","57",NA,"1.4"
"43399","59",NA,"1.739"
"43400","67",NA,"2.5"
"43401","72",NA,"3.85"
"43402","36",NA,".405"
"43403","49",NA,".923"
"43404","50",NA,"1.105"
"43405","56",NA,"1.342"
"43406","65",NA,"2.05"
"43407","68",NA,"2.25"
"43408","34",NA,".305"
"43409","35",NA,".33"
"43410","41",NA,".55"
"43411","46",NA,".745"
"43412","47",NA,".705"
"43413","56",NA,"1.317"
"43414","60",NA,"1.62"
"43415","62",NA,"2.012"
"43416","32",NA,".245"
"43417","38",NA,".362"
"43418","38",NA,".39"
"43419","40",NA,".444"
"43420","42",NA,".602"
"43421","44",NA,".786"
"43422","47",NA,".877"
"43423","48",NA,".938"
"43424","50",NA,"1.29"
"43425","52",NA,"1.015"
"43426","57",NA,"1.505"
"43427","58",NA,"1.656"
"43428","68",NA,"2.602"
"43429","69",NA,"3.02"
"43430","73",NA,"3.56"
"43431","61",NA,"1.75"
"43432","61",NA,"1.7"
"43433","66",NA,"2.6"
"43434","67",NA,"3.15"
"43435","83",NA,"5.5"
"43436","28",NA,".15"
"43437","34",NA,".25"
"43438","39",NA,".45"
"43439","44",NA,".7"
"43440","63",NA,"2.3"
"43441","69",NA,"3.15"
"43442","55",NA,"1.45"
"43443","56",NA,"1.4"
"43444","60",NA,"1.9"
"43445","64",NA,"2.3"
"43446","48",NA,".85"
"43447","50",NA,"1.2"
"43448","54",NA,"1.2"
"43449","60",NA,"2.1"
"43450","61",NA,"1.8"
"43451","65",NA,"2.15"
"43452","68",NA,"2.6"
"43453","71",NA,"2.85"
"43454","75",NA,"3.85"
"43455","81",NA,"4.8"
"43456","56",NA,"1.3"
"43457","59",NA,"1.5"
"43458","76",NA,"3.4"
"43459","77",NA,"4.25"
"43460","30",NA,".186"
"43461","36",NA,".3"
"43462","51",NA,"1.1"
"43463","62",NA,"1.85"
"43464","40",NA,".455"
"43465","61",NA,"2"
"43466","41",NA,".66"
"43467","49",NA,"1.05"
"43468","56",NA,"1.5"
"43469","32",NA,".241"
"43470","33",NA,".27"
"43471","36",NA,".327"
"43472","33",NA,".278"
"43473","47",NA,".854"
"43474","61",NA,"2.15"
"43475","33",NA,".288"
"43476","67",NA,"2.9"
"43477","36",NA,".36"
"43478","44",NA,".639"
"43479","49",NA,"1.056"
"43480","57",NA,"1.5"
"43481","64",NA,"2.4"
"43482","65",NA,"2.4"
"43483","36",NA,".346"
"43484","49",NA,"1.1"
"43485","83",NA,"4.95"
"43486","36",NA,".405"
"43487","50",NA,"1.008"
"43488","56",NA,"1.412"
"43489","69",NA,"2.55"
"43490","36",NA,".34"
"43491","45",NA,".675"
"43492","60",NA,"1.9"
"43493","69",NA,"2.8"
"43494","53",NA,"1.25"
"43495","31",NA,".2"
"43496","41",NA,".55"
"43497","42",NA,".65"
"43498","44",NA,".662"
"43499","55",NA,"1.368"
"43500","35",NA,".35"
"43501","41",NA,".485"
"43502","48",NA,".998"
"43503","52",NA,"1.105"
"43504","58",NA,"1.57"
"43505","64",NA,"2.1"
"43506","75",NA,"3.45"
"43507","61",NA,"1.84"
"43508","79",NA,"4.12"
"43509","36",NA,".32"
"43510","40",NA,".54"
"43511","29",NA,".16"
"43512","45",NA,".92"
"43513","49",NA,".9"
"43514","53",NA,"1.2"
"43515","77",NA,"3.86"
"43516","44",NA,".82"
"43517","28",NA,".16"
"43518","31",NA,".22"
"43519","36",NA,".38"
"43520","30",NA,".18"
"43521","32",NA,".34"
"43522","36",NA,".42"
"43523","44",NA,".7"
"43524","47",NA,".92"
"43525","53",NA,"1.16"
"43526","55",NA,"1.28"
"43527","33",NA,".24"
"43528","35",NA,".26"
"43529","37",NA,".4"
"43530","35",NA,".3"
"43531","36",NA,".3"
"43532","36",NA,".3"
"43533","38",NA,".36"
"43534","39",NA,".44"
"43535","40",NA,".44"
"43536","41",NA,".5"
"43537","56",NA,"1.52"
"43538","62",NA,"1.8"
"43539","19",NA,".044"
"43540","27",NA,".145"
"43541","31",NA,".218"
"43542","38",NA,".414"
"43543","30",NA,NA
"43544","31",NA,NA
"43545","32",NA,NA
"43546","33",NA,NA
"43547","35",NA,NA
"43548","35",NA,NA
"43549","35",NA,NA
"43550","37",NA,NA
"43551","38",NA,NA
"43552","39",NA,NA
"43553","40",NA,NA
"43554","41",NA,NA
"43555","44",NA,NA
"43556","44",NA,NA
"43557","54",NA,"1.86"
"43558","70",NA,"3.24"
"43559","36",NA,".46"
"43560","36",NA,".42"
"43561","44",NA,".66"
"43562","53",NA,"1.54"
"43563","84",NA,"4.32"
"43564","32",NA,".23"
"43565","33",NA,".27"
"43566","38",NA,".378"
"43567","39",NA,".456"
"43568","39",NA,".38"
"43569","29",NA,".14"
"43570","33",NA,".26"
"43571","36",NA,".4"
"43572","38",NA,".42"
"43573","40",NA,".5"
"43574","41",NA,".52"
"43575","59",NA,"1.78"
"43576","31",NA,".26"
"43577","31",NA,".26"
"43578","32",NA,".24"
"43579","34",NA,".34"
"43580","35",NA,".4"
"43581","37",NA,".42"
"43582","39",NA,".42"
"43583","41",NA,".52"
"43584","48",NA,".86"
"43585","59",NA,"2.1"
"43586","50",NA,".96"
"43587","60",NA,"1.8"
"43588","60",NA,"1.9"
"43589","61",NA,"2.08"
"43590","79",NA,"3.84"
"43591","15",NA,NA
"43592","34",NA,NA
"43593","34",NA,NA
"43594","34",NA,NA
"43595","35",NA,NA
"43596","36",NA,NA
"43597","37",NA,".64"
"43598","37",NA,NA
"43599","40",NA,NA
"43600","43",NA,NA
"43601","58",NA,"2.48"
"43602","75",NA,"4.12"
"43603","82",NA,"5.16"
"43604","34",NA,".41"
"43605","39",NA,".4"
"43606","40",NA,".59"
"43607","41",NA,".46"
"43608","43",NA,".55"
"43609","46",NA,".83"
"43610","47",NA,".79"
"43611","48",NA,".87"
"43612","53",NA,"1.23"
"43613","56",NA,"1.5"
"43614","28",NA,".16"
"43615","38",NA,".44"
"43616","43",NA,".58"
"43617","52",NA,"1.66"
"43618","81",NA,"4.7"
"43619","67",NA,"3.22"
"43620","33",NA,".26"
"43621","35",NA,".3"
"43622","35",NA,".32"
"43623","36",NA,".34"
"43624","37",NA,".36"
"43625","37",NA,".34"
"43626","41",NA,".5"
"43627","41",NA,".48"
"43628","43",NA,".6"
"43629","48",NA,".96"
"43630","55",NA,"1.26"
"43631","59",NA,"1.74"
"43632","30",NA,".207"
"43633","42",NA,".7"
"43634","45",NA,".85"
"43635","46",NA,".95"
"43636","47",NA,".9"
"43637","48",NA,".95"
"43638","49",NA,"1"
"43639","52",NA,"1.15"
"43640","56",NA,"1.5"
"43641","60",NA,"2.05"
"43642","62",NA,"2.1"
"43643","66",NA,"2.8"
"43644","73",NA,"2.95"
"43645","39",NA,".484"
"43646","41",NA,".554"
"43647","49",NA,"1.124"
"43648","50",NA,"1.02"
"43649","55",NA,"1.36"
"43650","59",NA,"2.1"
"43651","61",NA,"1.85"
"43652","33",NA,".245"
"43653","36",NA,".308"
"43654","47",NA,".826"
"43655","33",NA,".274"
"43656","41",NA,".485"
"43657","43",NA,".673"
"43658","57",NA,"1.55"
"43659","69",NA,"3.05"
"43660","36",NA,".425"
"43661","41",NA,".567"
"43662","47",NA,".865"
"43663","41",NA,".55"
